host;time;sys_actsess_max;sys_cpu;sys_iowait;sys_oswait;sys_pga;sys_pxqct;sys_pxruns;sys_pxsrvt;sys_read;sys_redo;sys_rmwait;sys_syspct;sys_write
1;2018-11-10 10:00:00;185.6;53.5;16.6;1.1;13607.7;3.7;341.6;58.0;1741.4;59.8;0.1;14.0;351.3
1;2018-11-10 11:00:00;276.9;42.0;17.7;0.9;37081.8;4.0;371.2;79.5;758.6;54.1;0.4;11.1;318.5
1;2018-11-10 12:00:00;164.2;43.8;16.1;1.0;20095.6;3.9;352.6;74.2;817.2;54.7;0.0;11.4;360.1
1;2018-11-10 13:00:00;254.9;37.6;4.0;0.7;31919.8;3.6;328.0;66.6;580.4;44.6;0.0;9.0;574.7
1;2018-11-10 14:00:00;206.9;34.5;4.0;0.6;23010.1;3.6;377.8;76.3;1077.2;35.7;0.0;7.1;538.6
1;2018-11-10 15:00:00;91.6;33.2;3.3;0.6;21058.5;4.2;348.5;73.1;846.6;30.9;0.0;6.8;536.1
1;2018-11-10 16:00:00;89.8;30.6;3.2;0.5;24591.6;3.1;364.1;40.2;1338.1;22.5;0.0;5.9;542.9
1;2018-11-10 17:00:00;130.0;31.2;3.6;0.5;22308.8;3.5;363.3;53.4;1227.3;18.5;0.0;5.7;543.8
1;2018-11-10 18:00:00;89.3;28.8;3.1;0.5;23160.8;2.9;395.9;41.8;1288.5;16.0;0.2;5.3;518.5
1;2018-11-10 19:00:00;227.1;23.8;2.1;0.4;23851.2;2.0;372.7;24.7;1074.5;13.5;0.0;4.3;594.5
1;2018-11-10 20:00:00;206.9;48.0;20.5;1.1;23861.4;7.9;344.8;209.1;6475.9;12.2;0.4;15.1;459.4
1;2018-11-10 21:00:00;238.2;46.6;22.4;1.0;25768.2;7.8;325.0;179.2;1639.1;10.4;0.6;13.3;448.2
1;2018-11-10 22:00:00;158.8;47.5;20.7;1.0;21744.7;6.6;328.4;170.1;1438.9;10.7;0.2;13.6;423.5
1;2018-11-10 23:00:00;217.5;50.7;16.9;1.0;35739.6;7.8;369.6;198.0;1582.0;19.9;1.8;14.4;572.4
1;2018-11-11 00:00:00;346.3;59.7;8.7;1.2;22126.1;20.8;411.6;235.3;5916.3;26.9;13.4;12.6;490.1
1;2018-11-11 01:00:00;254.5;54.3;7.7;0.9;24432.3;15.0;893.5;151.4;1737.4;31.8;8.1;12.3;449.6
1;2018-11-11 02:00:00;192.9;44.6;5.1;0.7;20477.9;12.4;1020.2;145.1;7719.7;14.1;1.5;8.8;475.0
1;2018-11-11 03:00:00;138.2;23.5;17.1;0.4;18305.6;4.2;447.4;43.9;1432.3;14.1;0.2;4.3;475.9
1;2018-11-11 04:00:00;230.0;39.5;11.8;0.5;54304.5;4.8;5546.2;70.4;1833.1;16.8;0.4;7.5;757.7
1;2018-11-11 05:00:00;242.7;41.4;14.7;0.8;57239.8;3.9;7087.2;63.1;1468.9;27.0;0.2;9.8;558.6
1;2018-11-11 06:00:00;279.5;56.4;18.1;1.0;19950.9;4.2;420.1;92.2;1456.2;32.6;0.5;13.1;607.3
1;2018-11-11 07:00:00;237.1;55.9;20.9;1.1;21971.7;4.1;384.8;77.9;1393.4;44.6;0.0;13.4;598.7
1;2018-11-11 08:00:00;322.4;48.6;10.9;0.9;20612.7;3.5;417.9;55.7;16650.6;44.9;0.0;12.0;555.7
1;2018-11-11 09:00:00;257.2;39.3;4.3;0.7;24067.3;4.4;422.3;80.6;1877.6;37.8;0.0;8.3;562.1
1;2018-11-11 10:00:00;174.1;32.4;3.0;0.6;18459.5;4.5;421.6;65.6;1219.7;39.3;0.0;7.0;560.0
1;2018-11-11 11:00:00;123.5;31.0;4.2;0.6;20455.9;3.3;400.9;49.2;1521.7;30.8;0.0;6.4;559.4
1;2018-11-11 12:00:00;195.4;37.9;5.9;0.7;24381.2;10.7;438.1;138.3;2779.8;32.0;0.0;8.8;566.0
1;2018-11-11 13:00:00;200.1;42.8;3.9;0.6;74900.3;6.3;348.1;97.9;758.2;34.1;0.0;7.4;705.8
1;2018-11-11 14:00:00;275.4;38.9;3.2;0.6;34128.0;6.0;437.1;98.7;1651.5;33.7;0.0;7.0;663.6
1;2018-11-11 15:00:00;122.4;34.2;3.5;0.6;31622.0;6.6;359.2;105.8;1517.5;31.4;0.0;7.5;777.9
1;2018-11-11 16:00:00;151.4;22.5;2.6;0.5;20079.3;5.2;426.0;51.9;1146.3;23.3;0.0;5.3;583.9
1;2018-11-11 17:00:00;165.4;22.3;2.3;0.4;20514.2;5.7;607.2;56.7;1583.2;31.9;0.4;5.0;648.4
1;2018-11-11 18:00:00;396.4;59.1;38.5;0.7;48516.9;17.8;390.2;291.4;5044.0;34.5;0.4;10.0;532.7
1;2018-11-11 19:00:00;156.0;41.5;6.7;0.6;29970.8;18.8;400.5;321.6;1619.2;50.2;0.5;8.3;771.9
1;2018-11-11 20:00:00;431.9;90.1;36.5;9.1;67341.0;23.6;413.5;533.5;4611.6;34.7;5.6;20.0;601.2
1;2018-11-11 21:00:00;339.8;90.6;46.3;3.1;62484.9;23.5;425.7;505.6;3185.9;14.1;1.1;18.3;653.9
1;2018-11-11 22:00:00;294.2;71.9;12.2;1.2;49233.2;16.4;521.3;344.1;3116.5;14.1;1.6;14.7;609.9
1;2018-11-11 23:00:00;228.6;57.0;13.7;1.0;48344.6;12.4;656.7;280.2;2559.8;14.4;1.2;14.4;509.9
1;2018-11-12 00:00:00;264.7;48.0;8.2;0.8;35792.9;17.3;359.1;193.3;15388.4;21.2;12.6;10.1;484.8
1;2018-11-12 01:00:00;249.5;56.1;7.3;0.9;23650.9;17.8;917.2;220.9;2423.1;28.1;6.0;11.5;430.8
1;2018-11-12 02:00:00;159.2;28.5;12.5;0.6;14750.4;11.4;1050.2;145.0;6211.6;12.5;0.1;7.1;144.1
1;2018-11-12 03:00:00;158.1;26.4;23.9;0.7;15805.9;9.5;401.7;119.8;1643.2;20.0;0.0;7.2;110.3
1;2018-11-12 04:00:00;242.7;39.4;10.8;0.8;49984.1;5.9;413.5;99.1;1765.3;28.3;0.4;9.4;506.6
1;2018-11-12 05:00:00;238.9;34.1;5.1;0.7;11098.0;5.7;432.7;74.5;1233.6;35.5;0.1;8.7;201.0
1;2018-11-12 06:00:00;403.2;52.2;11.0;1.1;24002.9;7.7;364.4;192.4;993.1;50.7;0.0;13.6;310.6
1;2018-11-12 07:00:00;318.1;43.5;4.5;0.9;10673.7;5.3;385.3;85.7;1198.3;56.7;0.8;11.2;300.2
1;2018-11-12 08:00:00;288.9;59.1;12.7;1.2;12840.8;5.5;341.6;86.0;16617.2;70.4;0.0;14.8;377.9
1;2018-11-12 09:00:00;341.6;57.1;7.2;1.4;13446.9;5.2;381.5;128.5;1290.8;69.4;0.0;13.8;347.3
1;2018-11-12 10:00:00;332.3;41.0;5.2;0.9;19597.8;4.0;356.6;89.9;1001.7;65.2;0.1;10.5;317.2
1;2018-11-12 11:00:00;308.4;43.4;6.4;0.9;14876.5;5.2;423.5;99.4;1883.5;63.9;0.0;10.8;1971.0
1;2018-11-12 12:00:00;292.2;39.7;7.6;0.9;14978.0;4.4;555.6;89.0;419.6;62.5;0.0;10.4;552.6
1;2018-11-12 13:00:00;259.6;36.7;6.1;0.8;11094.2;4.9;673.0;83.3;1440.0;65.9;0.0;9.2;305.0
1;2018-11-12 14:00:00;296.2;39.3;4.0;0.8;14784.7;4.2;417.9;72.0;896.3;65.7;0.0;9.9;863.1
1;2018-11-12 15:00:00;241.2;40.6;3.4;0.8;16143.9;3.2;364.1;53.9;1359.6;64.6;0.1;10.2;319.4
1;2018-11-12 16:00:00;323.5;36.4;4.1;0.8;16932.4;3.9;337.5;59.2;674.7;61.0;0.2;9.3;1581.8
1;2018-11-12 17:00:00;264.1;45.0;8.7;0.9;16264.2;7.1;403.6;164.2;1815.7;68.7;1.4;11.3;343.8
1;2018-11-12 18:00:00;406.6;61.4;12.6;3.1;13996.7;11.1;468.7;187.7;4822.8;68.9;1.8;13.5;504.5
1;2018-11-12 19:00:00;281.4;33.1;7.7;0.8;10863.8;4.2;323.2;63.5;2153.1;70.5;0.0;8.7;333.2
1;2018-11-12 20:00:00;407.5;54.3;8.7;1.4;53955.3;11.9;530.2;263.0;3043.1;51.8;2.0;12.6;473.0
1;2018-11-12 21:00:00;344.4;75.7;15.6;2.5;52778.6;14.5;422.9;350.1;2590.1;51.0;3.1;14.5;474.2
1;2018-11-12 22:00:00;271.1;65.7;12.5;1.3;38767.7;10.1;447.4;225.2;2128.8;46.1;2.7;13.2;343.8
1;2018-11-12 23:00:00;252.8;52.4;14.5;1.3;19389.2;9.3;447.0;225.9;2832.6;49.6;2.9;14.7;255.9
1;2018-11-13 00:00:00;249.5;47.1;11.0;0.9;19614.2;15.0;408.0;153.7;13423.2;57.5;5.1;11.2;281.7
1;2018-11-13 01:00:00;339.8;56.2;18.4;1.1;14978.3;15.0;977.8;184.4;2302.1;49.8;7.8;13.6;271.3
1;2018-11-13 02:00:00;301.2;76.4;7.6;2.3;45488.3;18.3;1027.8;310.9;6819.7;49.1;3.5;13.7;230.4
1;2018-11-13 03:00:00;317.0;65.3;37.5;2.5;35989.4;17.4;385.5;318.6;3679.8;63.3;0.9;12.4;339.8
1;2018-11-13 04:00:00;252.4;44.8;12.9;0.9;64582.6;6.2;346.9;97.7;620.9;52.5;0.0;11.2;636.6
1;2018-11-13 05:00:00;235.3;42.6;17.1;0.9;49889.2;5.2;415.7;80.4;1744.4;42.4;0.0;10.4;578.8
1;2018-11-13 06:00:00;362.9;54.1;18.5;1.0;50472.1;6.7;457.3;116.4;2472.8;47.6;0.0;13.4;302.3
1;2018-11-13 07:00:00;305.5;47.7;30.6;1.0;16456.4;5.4;515.7;82.0;1226.1;55.6;0.0;13.0;327.9
1;2018-11-13 08:00:00;360.0;66.6;23.6;1.5;19686.1;9.4;305.3;176.6;15982.6;68.7;0.0;18.0;381.9
1;2018-11-13 09:00:00;270.0;42.8;14.7;0.9;16040.6;8.0;354.1;123.9;16018.1;56.9;0.0;11.0;317.7
1;2018-11-13 10:00:00;350.1;41.6;6.2;0.9;16589.6;6.8;401.2;119.6;648.1;64.5;0.0;10.5;323.8
1;2018-11-13 11:00:00;316.1;47.1;18.7;0.9;36422.8;6.0;302.7;97.1;267.8;64.3;0.0;11.0;418.9
1;2018-11-13 12:00:00;368.3;60.3;7.4;1.6;43988.2;8.7;315.1;166.0;922.0;64.1;0.4;13.2;386.5
1;2018-11-13 13:00:00;316.5;59.7;7.5;1.5;22347.3;8.5;309.2;162.0;970.5;72.6;0.2;14.6;418.5
1;2018-11-13 14:00:00;295.1;45.0;7.0;1.0;19735.1;5.5;291.0;88.7;391.7;70.4;0.0;11.8;364.5
1;2018-11-13 15:00:00;333.5;48.7;6.0;1.1;18524.6;7.0;339.0;91.5;740.4;67.6;0.0;12.5;340.6
1;2018-11-13 16:00:00;308.0;52.7;6.7;1.1;17549.3;9.1;415.6;128.5;1098.3;78.2;0.8;13.8;494.0
1;2018-11-13 17:00:00;268.5;46.9;12.6;1.1;16375.6;8.8;342.1;153.8;780.4;87.4;0.0;13.3;404.8
1;2018-11-13 18:00:00;415.8;65.0;27.1;4.8;27128.5;13.4;413.3;207.6;3361.3;75.2;0.1;16.4;441.7
1;2018-11-13 19:00:00;241.6;50.8;9.0;1.1;17432.4;8.4;434.6;143.8;2037.7;77.0;0.1;13.8;495.1
1;2018-11-13 20:00:00;406.8;67.3;23.7;1.6;40388.0;15.2;452.6;364.3;2135.5;66.7;2.7;19.3;463.7
1;2018-11-13 21:00:00;308.3;70.8;32.3;1.4;47406.3;13.9;344.3;363.5;1836.0;37.2;0.3;19.1;438.7
1;2018-11-13 22:00:00;302.0;59.3;20.0;1.2;47170.9;11.6;352.1;293.6;1431.5;39.4;0.4;16.5;288.5
1;2018-11-13 23:00:00;337.6;59.4;23.7;1.5;35554.6;9.5;337.4;254.9;1422.8;45.6;0.0;20.6;227.1
1;2018-11-14 00:00:00;301.7;42.3;14.7;1.0;16801.5;16.5;465.3;153.2;12194.8;50.3;6.1;12.4;279.3
1;2018-11-14 01:00:00;381.5;65.6;21.0;1.5;20934.5;25.9;1085.4;317.5;2929.4;46.0;6.8;19.3;245.2
1;2018-11-14 02:00:00;408.6;50.4;10.2;1.1;40271.6;20.5;979.5;293.3;7652.3;43.8;0.2;13.2;255.3
1;2018-11-14 03:00:00;392.2;64.4;17.8;1.3;38705.9;19.5;844.4;341.7;4591.8;34.1;0.2;15.6;302.1
1;2018-11-14 04:00:00;211.6;46.5;28.3;0.9;50295.7;11.8;347.0;128.0;1423.3;29.5;0.5;10.8;379.9
1;2018-11-14 05:00:00;264.5;32.4;11.8;0.8;46524.9;5.8;469.6;97.5;1981.3;32.1;0.1;9.1;426.1
1;2018-11-14 06:00:00;250.8;35.4;8.1;0.8;13274.7;3.4;416.9;56.2;1421.1;43.4;0.0;9.8;316.3
1;2018-11-14 07:00:00;343.9;46.8;7.9;1.2;17200.3;3.5;373.4;59.3;5997.8;71.1;0.1;13.6;367.2
1;2018-11-14 08:00:00;275.5;55.4;26.2;1.3;16151.9;5.6;387.0;83.4;16407.1;69.6;0.0;16.5;404.5
1;2018-11-14 09:00:00;257.6;35.8;17.6;1.0;17401.6;3.5;412.2;60.2;18251.4;54.9;0.0;11.6;306.4
1;2018-11-14 10:00:00;258.2;36.9;16.4;1.0;10048.5;3.6;302.4;84.3;492.3;66.4;0.0;11.5;316.2
1;2018-11-14 11:00:00;321.0;38.1;17.3;1.0;15676.3;4.4;409.4;88.9;1426.3;59.6;0.0;11.9;321.6
1;2018-11-14 12:00:00;322.2;39.5;18.7;1.0;12335.1;4.2;376.3;78.4;7539.0;62.3;0.0;11.9;306.9
1;2018-11-14 13:00:00;297.5;36.7;20.3;1.0;12175.3;2.9;336.9;40.2;2464.9;68.0;0.0;11.3;315.7
1;2018-11-14 14:00:00;248.9;37.0;6.3;1.0;11318.1;2.1;343.8;24.9;2040.2;67.3;0.0;11.2;311.9
1;2018-11-14 15:00:00;146.6;37.7;6.2;1.0;10381.0;2.2;334.9;27.4;1957.6;68.8;0.0;11.4;335.7
1;2018-11-14 16:00:00;245.2;46.0;5.1;1.1;41820.7;9.9;401.4;264.3;2564.9;105.5;0.0;13.0;716.3
1;2018-11-14 17:00:00;301.9;59.0;5.5;1.3;35167.6;10.8;370.4;290.7;2743.7;112.3;0.0;15.9;770.4
1;2018-11-14 18:00:00;334.2;65.2;29.8;1.5;38969.2;13.7;324.6;269.8;2192.7;102.1;0.0;16.0;489.7
1;2018-11-14 19:00:00;409.7;65.5;25.2;2.2;36558.9;13.0;352.0;244.2;1984.6;82.5;0.0;16.2;425.7
1;2018-11-14 20:00:00;497.8;72.9;19.3;4.9;61132.2;17.3;466.5;394.2;3219.6;95.1;0.2;17.3;680.7
1;2018-11-14 21:00:00;403.1;61.2;15.6;0.8;73989.9;12.0;330.2;321.5;1302.0;79.4;0.0;11.2;527.7
1;2018-11-14 22:00:00;319.7;45.8;9.3;0.7;42407.4;9.3;349.6;248.6;748.7;30.7;0.0;9.4;283.1
1;2018-11-14 23:00:00;301.8;29.1;10.9;0.7;41263.8;7.8;371.7;227.9;640.3;34.8;0.0;8.4;204.8
1;2018-11-16 00:00:00;249.3;33.4;37.6;0.8;34220.5;6.8;326.8;249.8;894.8;44.5;0.0;9.8;226.9
1;2018-11-16 01:00:00;351.8;49.6;28.2;1.0;53686.0;12.0;918.3;302.4;4882.1;45.1;0.0;14.0;286.6
1;2018-11-16 02:00:00;284.2;64.4;14.2;0.7;62756.9;15.6;893.8;354.0;5818.4;15.3;0.2;10.9;159.8
1;2018-11-16 03:00:00;297.5;56.0;24.8;0.8;47635.5;16.6;510.5;397.3;4010.8;23.9;0.3;10.9;407.1
1;2018-11-16 04:00:00;270.6;39.3;11.2;0.7;42979.1;5.1;323.2;151.2;899.7;31.1;0.0;8.0;485.4
1;2018-11-16 05:00:00;288.3;27.3;23.8;0.6;39889.0;3.3;341.7;113.0;507.1;27.9;0.0;6.5;341.8
1;2018-11-16 06:00:00;333.9;49.5;18.9;1.0;16845.3;4.4;317.9;168.0;982.5;47.2;0.0;12.2;366.7
1;2018-11-16 07:00:00;391.6;58.8;21.7;1.3;15523.2;3.8;308.0;120.6;746.8;59.0;0.0;16.8;332.0
1;2018-11-16 08:00:00;364.2;75.6;28.4;2.2;57885.9;6.6;371.2;174.5;16419.9;67.0;0.0;20.8;360.1
1;2018-11-16 09:00:00;347.6;59.6;22.0;1.3;22242.7;5.0;335.1;118.8;947.7;73.4;0.0;16.9;406.7
1;2018-11-16 10:00:00;368.3;62.8;20.5;1.2;25468.2;4.2;379.6;103.7;5661.7;65.0;0.6;15.4;456.6
1;2018-11-16 11:00:00;321.1;41.4;20.1;1.0;19395.8;3.2;324.2;77.5;210.8;64.0;0.0;11.4;392.3
1;2018-11-16 12:00:00;337.6;61.0;27.3;1.7;35949.2;6.8;322.2;197.8;766.7;62.4;0.0;18.5;352.4
1;2018-11-16 13:00:00;456.2;68.1;28.3;2.4;80855.4;20.3;393.6;337.8;10231.9;59.1;13.3;18.4;499.3
1;2018-11-16 14:00:00;357.1;73.1;21.9;2.4;91964.0;17.8;362.5;289.6;1188.3;58.4;3.2;19.5;503.3
1;2018-11-16 15:00:00;365.5;78.3;17.4;2.4;89329.2;16.3;327.2;272.1;743.6;64.6;1.1;19.7;513.8
1;2018-11-16 16:00:00;319.3;60.3;14.2;1.2;66328.5;15.7;361.3;213.8;862.4;69.0;0.0;15.5;379.7
1;2018-11-16 17:00:00;327.6;56.2;13.7;1.2;69915.3;15.0;331.4;213.5;896.2;66.7;0.0;14.0;814.6
1;2018-11-16 18:00:00;257.3;51.5;5.4;1.0;68811.8;14.3;357.8;192.5;522.0;69.3;0.0;12.6;332.9
1;2018-11-16 19:00:00;369.3;64.9;6.0;1.2;98209.8;17.3;315.3;259.9;791.2;61.1;0.0;14.7;527.4
1;2018-11-16 20:00:00;235.0;49.7;16.3;1.1;81588.7;18.7;394.7;327.4;1246.7;56.2;0.0;14.6;280.8
1;2018-11-16 21:00:00;140.5;35.3;16.9;0.8;60682.6;16.0;192.6;271.4;1213.5;33.7;0.0;10.5;202.6
1;2018-11-16 22:00:00;161.3;41.0;13.0;0.9;69611.7;18.2;204.3;323.4;2003.5;24.5;0.2;11.9;150.7
1;2018-11-16 23:00:00;163.1;38.8;10.1;0.8;70410.5;17.4;193.0;321.2;1345.6;28.8;0.0;11.4;141.1
1;2018-11-17 00:00:00;250.8;36.3;12.0;0.7;89869.9;21.3;248.8;475.5;720.0;70.4;0.0;9.0;398.7
1;2018-11-17 01:00:00;254.3;42.6;4.0;0.8;78627.6;19.9;808.4;425.4;492.8;73.4;0.0;10.6;437.8
1;2018-11-17 02:00:00;193.6;27.0;5.2;0.5;81305.0;16.8;790.9;292.3;530.3;20.6;0.0;6.1;187.1
1;2018-11-17 03:00:00;145.0;23.6;7.9;0.6;77784.8;16.0;149.5;280.3;266.5;27.7;0.0;6.2;150.1
1;2018-11-17 04:00:00;182.0;32.0;7.6;0.6;117482.0;16.1;193.5;280.3;497.5;24.8;0.0;6.6;554.4
1;2018-11-17 05:00:00;147.7;25.5;21.1;0.5;108451.8;16.0;172.9;264.0;297.7;25.7;0.0;5.8;410.2
1;2018-11-17 06:00:00;218.7;30.9;6.3;0.6;65521.1;13.1;174.5;256.1;618.9;39.1;0.0;6.6;218.7
1;2018-11-17 07:00:00;175.7;39.8;16.6;0.9;60945.1;12.2;167.0;200.2;136.8;51.3;0.0;11.1;307.1
1;2018-11-17 08:00:00;302.2;53.4;21.1;1.2;62500.2;13.1;149.2;264.3;16120.8;60.0;0.0;14.7;360.0
1;2018-11-17 09:00:00;241.8;29.3;17.8;0.8;58184.6;12.9;166.0;228.7;32098.7;48.5;0.0;8.3;260.7
1;2018-11-17 10:00:00;155.7;32.7;12.4;0.8;55909.3;10.0;189.8;180.7;296.9;53.7;0.0;9.4;283.9
1;2018-11-17 11:00:00;205.5;26.4;3.6;0.5;56875.9;8.4;190.8;144.9;234.4;45.1;0.0;5.6;293.6
1;2018-11-17 12:00:00;275.0;32.4;3.9;0.5;73840.3;8.3;185.4;144.3;5725.4;38.2;0.0;6.4;281.3
1;2018-11-17 13:00:00;98.7;29.4;4.4;0.5;65068.5;7.7;189.2;130.9;694.6;38.8;0.0;5.8;555.2
1;2018-11-17 14:00:00;134.1;31.3;4.6;0.7;25816.4;2.1;193.1;36.2;97.0;43.2;0.0;7.4;552.3
1;2018-11-17 15:00:00;229.7;27.9;4.5;0.6;16765.2;1.3;173.7;8.8;62.1;37.9;0.0;6.8;497.6
1;2018-11-17 16:00:00;268.6;42.8;11.8;0.8;25371.3;18.0;238.4;174.5;18604.9;30.1;18.1;9.4;513.2
1;2018-11-17 17:00:00;176.6;42.5;10.5;0.8;18477.4;16.3;222.3;143.1;1298.8;27.9;7.8;9.5;477.1
1;2018-11-17 18:00:00;78.9;30.1;5.6;0.6;18517.9;9.9;186.0;85.3;396.9;26.4;0.0;7.1;457.0
1;2018-11-17 19:00:00;52.0;22.1;3.4;0.5;17569.7;8.1;182.7;64.1;34.3;39.1;0.0;5.2;542.0
1;2018-11-17 20:00:00;227.3;26.6;4.3;0.5;24963.5;10.9;237.3;134.9;296.4;48.2;0.2;5.5;533.6
1;2018-11-17 21:00:00;268.6;39.5;19.4;0.8;28823.7;14.8;225.9;249.5;1212.9;38.6;0.0;10.1;484.1
1;2018-11-17 22:00:00;140.8;31.3;13.8;0.8;28341.2;12.0;195.0;185.0;489.0;27.9;0.0;9.1;393.1
1;2018-11-17 23:00:00;153.2;32.6;17.8;0.9;35815.3;12.2;194.7;220.9;1286.9;24.4;0.0;10.9;493.3
1;2018-11-18 00:00:00;186.9;28.5;14.1;0.7;27626.2;12.0;190.2;174.8;423.3;23.9;0.0;8.9;434.5
1;2018-11-18 01:00:00;166.6;34.1;10.1;0.8;29432.7;18.2;783.9;257.2;3907.4;32.5;0.0;9.8;453.0
1;2018-11-18 02:00:00;146.6;48.9;9.4;0.6;74071.4;25.5;805.3;467.3;5877.8;21.9;0.1;8.1;428.0
1;2018-11-18 03:00:00;255.2;47.0;16.7;0.6;55823.5;28.1;214.9;583.8;3962.8;55.2;0.4;8.0;671.3
1;2018-11-18 04:00:00;28.5;14.0;0.6;0.2;54443.8;15.7;184.2;198.8;58.7;11.8;0.0;2.3;686.1
1;2018-11-18 05:00:00;120.3;11.0;5.0;0.3;54151.9;11.3;213.6;128.8;31.3;11.6;0.0;2.7;452.6
1;2018-11-18 06:00:00;208.0;26.1;5.5;0.5;30328.0;12.0;178.9;185.8;595.6;34.4;0.0;6.4;479.9
1;2018-11-18 07:00:00;265.1;25.4;7.0;0.4;26314.0;11.9;215.0;147.5;6332.6;43.7;0.0;4.9;519.2
1;2018-11-18 08:00:00;77.5;11.3;1.4;0.2;21866.7;10.3;172.2;113.3;5199.4;31.8;0.0;2.6;521.8
1;2018-11-18 09:00:00;138.3;36.8;7.6;0.8;26480.8;11.2;173.7;128.3;273.8;59.4;0.0;9.3;678.9
1;2018-11-18 10:00:00;125.5;32.4;7.7;0.8;26041.8;10.3;173.0;97.7;164.3;47.9;0.0;8.8;531.3
1;2018-11-18 11:00:00;536.1;45.6;16.7;0.8;72783.6;10.2;171.0;144.4;217.5;38.9;0.0;9.7;587.7
1;2018-11-18 12:00:00;131.4;20.8;10.1;0.5;40113.5;10.3;163.2;136.6;384.1;23.9;0.0;5.6;479.7
1;2018-11-18 13:00:00;705.4;19.3;7.5;0.5;35049.2;10.3;177.8;113.1;96.1;24.1;0.0;5.2;576.1
1;2018-11-18 14:00:00;177.8;16.1;4.3;0.4;25712.5;10.2;163.9;82.3;43.6;15.7;0.0;4.0;487.0
1;2018-11-18 15:00:00;126.9;15.1;3.8;0.4;25722.5;10.2;163.1;82.4;32.1;15.4;0.0;3.9;531.8
1;2018-11-18 16:00:00;114.4;16.1;1.6;0.3;37292.5;10.2;156.1;112.2;197.2;11.3;0.0;3.4;548.4
1;2018-11-18 17:00:00;113.0;13.0;1.5;0.3;31837.6;10.2;153.7;112.5;95.7;20.0;0.0;2.9;561.2
1;2018-11-18 18:00:00;275.3;23.8;41.7;0.5;28512.7;17.1;195.1;217.1;2590.0;12.0;0.4;6.2;469.0
1;2018-11-18 19:00:00;167.7;18.8;34.5;0.5;28090.2;17.2;198.7;208.4;2893.5;10.1;0.0;5.0;634.7
1;2018-11-18 20:00:00;232.7;39.8;23.3;1.0;56849.9;18.4;285.9;345.8;8603.5;10.7;0.1;12.7;554.9
1;2018-11-18 21:00:00;198.0;62.0;26.6;1.1;76295.5;14.1;192.4;348.2;1577.9;8.2;0.0;15.6;477.0
1;2018-11-18 22:00:00;187.7;56.3;20.0;1.1;53106.3;11.4;182.0;292.0;1308.9;16.5;0.0;15.1;467.1
1;2018-11-18 23:00:00;161.7;39.4;23.2;1.2;36246.3;8.0;184.8;228.9;1579.3;17.9;0.0;15.2;413.5
1;2018-11-19 00:00:00;146.4;21.0;10.7;0.7;23370.0;4.7;221.9;88.3;389.0;28.6;0.0;7.3;140.1
1;2018-11-19 01:00:00;227.6;33.3;13.7;0.9;23777.0;9.5;813.6;133.5;4620.3;39.7;0.0;10.6;190.1
1;2018-11-19 02:00:00;204.3;56.0;10.4;0.8;48359.8;15.6;771.4;261.4;5897.0;25.9;0.5;10.5;123.3
1;2018-11-19 03:00:00;166.3;26.6;3.9;0.5;41286.1;14.2;219.1;230.6;4175.0;23.3;0.1;5.6;121.9
1;2018-11-19 04:00:00;149.7;21.1;2.5;0.5;50376.9;5.4;190.2;49.7;75.2;25.3;0.0;5.8;419.4
1;2018-11-19 05:00:00;157.1;21.2;19.3;0.6;19204.1;5.2;196.6;44.4;61.0;36.2;0.0;6.8;192.8
1;2018-11-19 06:00:00;234.3;33.9;6.0;0.8;19610.1;7.9;212.3;79.8;593.5;45.0;0.0;9.4;280.4
1;2018-11-19 07:00:00;257.2;35.9;4.9;0.9;19456.7;6.2;215.1;60.9;315.7;65.1;0.0;10.5;318.6
1;2018-11-19 08:00:00;325.4;41.2;5.5;0.9;17841.0;10.5;205.1;130.0;5427.3;62.8;0.1;11.9;352.2
1;2018-11-19 09:00:00;184.1;26.2;4.4;0.7;15280.6;5.1;200.7;45.1;101.5;65.9;0.0;8.1;284.5
1;2018-11-19 10:00:00;280.8;30.2;4.5;0.8;15908.1;3.3;198.9;41.9;223.1;62.0;0.0;9.4;280.5
1;2018-11-19 11:00:00;273.7;27.4;5.0;0.7;16547.8;9.7;187.8;93.3;584.9;57.8;0.0;8.2;270.4
1;2018-11-19 12:00:00;290.9;26.7;6.2;0.7;11987.6;10.0;196.6;75.1;5576.2;63.3;0.0;8.2;1970.1
1;2018-11-19 13:00:00;176.8;23.9;4.6;0.6;21274.1;16.9;172.9;110.7;203.3;59.0;0.0;7.4;267.2
1;2018-11-19 14:00:00;233.0;26.1;8.8;0.7;12145.0;16.6;197.4;100.7;121.2;103.1;0.0;8.1;442.4
1;2018-11-19 15:00:00;264.3;30.9;8.6;0.8;20710.7;17.9;177.1;113.9;690.7;67.1;0.0;9.0;320.3
1;2018-11-19 16:00:00;241.3;37.9;6.6;0.9;29049.6;23.9;211.8;223.2;835.1;77.6;0.0;10.9;461.7
1;2018-11-19 17:00:00;336.3;71.1;7.3;2.2;64543.4;29.2;265.6;354.2;6758.0;66.5;0.4;15.4;396.5
1;2018-11-19 18:00:00;242.8;43.8;7.5;0.8;33993.7;27.5;233.4;309.4;3302.7;61.1;0.0;11.0;347.5
1;2018-11-19 19:00:00;271.1;42.3;5.1;0.9;22472.5;22.0;189.2;224.8;3210.8;54.9;0.2;10.4;299.3
